date,tweet,likes_count
2022-01-08,"['beta', '10.9', 'should', 'be', 'ready', 'in', 'about', 'a', 'week', '.', 'beta', '11', 'with', 'single', 'city', '/', 'highway', 'software', 'stack', '&', 'amp', ';', 'many', 'other', 'architectural', 'upgrade', 'probably', 'next', 'month', '.']",5842
2022-01-07,"['starlinks', 'with', '“', 'laser', '”', 'deploy', 'to', 'orbit']",138740
2022-01-07,"['masters', 'of', 'doom', 'be', 'a', 'great', 'book']",9221
2022-01-06,['nice'],281336
2022-01-06,['👍'],14817
2022-01-05,"['🤣', '🤣']",7850
2022-01-05,"['room', 'to', 'improve', '…']",11400
2022-01-05,"['earth', 'should', 'be', 'call', 'water']",85990
2022-01-05,['!'],8364
2022-01-04,[],412733
2022-01-04,"['tonnage', 'to', 'orbit', 'be', 'the', 'more', 'fundamental', 'metric']",8714
2022-01-04,"['absolutely', '.', 'this', 'be', 'just', 'bad', 'math', '.']",6870
2022-01-04,['yes'],4156
2022-01-04,"['raptor', '2', 'now', 'operate', 'routinely', 'at', '300', 'bar', 'main', 'chamber', 'pressure']",57663
2022-01-03,"['reminds', 'me', 'of', 'when', 'i', 'hex', 'edited', 'ultima', 'v', 'to', 'get', 'out', 'of', 'the', 'final', 'maze']",14066
2022-01-03,"['🇨', '🇭', 'yay', 'switzerland', '!', '!', '🇨', '🇭']",4361
2022-01-03,"['there', 'be', 'no', 'way', 'to', 'be', 'in', 'touch', 'with', 'voter', 'when', 'you', '’', 're', 'three', 'generation', 'away', 'from', 'vote', 'age']",12097
2022-01-03,[],473548
2022-01-02,"['let', '’', 's', 'make', 'the', 'roaring', '20', '’', 's', 'happen', '!']",320206
2022-01-02,"['great', 'work', 'by', 'tesla', 'team', 'worldwide', '!']",66400
2022-01-01,['🔥'],45708
2022-01-01,['🤣'],4126
2022-03-05,"['in', 'a', 'way', ',', 'this', 'be', 'free', 'qa', 'haha']",4609
2022-03-05,"['a', 'beautiful', 'home', 'for', 'life']",15517
2022-03-05,"['some', 'starlink', 'terminal', 'near', 'conflict', 'area', 'be', 'be', 'jam', 'for', 'several', 'hour', 'at', 'a', 'time', '.', 'our', 'latest', 'software', 'update', 'bypass', 'the', 'jamming', '.', 'am', 'curious', 'to', 'see', 'what', '’', 's', 'next', '!']",8976
2022-03-05,['exactly'],2812
2022-03-05,"['all', 'news', 'source', 'be', 'partially', 'propaganda', ',', 'some', 'more', 'than', 'others']",44189
2022-03-05,"['starlink', 'have', 'be', 'tell', 'by', 'some', 'government', '(', 'not', 'ukraine', ')', 'to', 'block', 'russian', 'news', 'source', '.', 'we', 'will', 'not', 'do', 'so', 'unless', 'at', 'gunpoint', '.', 'sorry', 'to', 'be', 'a', 'free', 'speech', 'absolutist', '.']",323221
2022-03-05,"['spacex', 'reprioritized', 'to', 'cyber', 'defense', '&', 'amp', ';', 'overcome', 'signal', 'jamming', '.', 'will', 'cause', 'slight', 'delay', 'in', 'starship', '&', 'amp', ';', 'starlink', 'v2', '.']",86588
2022-03-05,"['who', ',', 'me', '?', '🙄']",3235
2022-03-05,['🤣'],3085
2022-03-05,['exactly'],3320
2022-03-05,"['and', 'also', 'my', 'sympathy', 'to', 'the', 'great', 'people', 'of', 'russia', ',', 'who', 'do', 'not', 'want', 'this']",256908
2022-03-05,"['🇺', '🇦', '🇺', '🇦', '🇺', '🇦', 'hold', 'strong', 'ukraine', '🇺', '🇦', '🇺', '🇦', '🇺', '🇦']",407741
2022-03-05,"['obviously', ',', 'this', 'would', 'negatively', 'affect', 'tesla', ',', 'but', 'sustainable', 'energy', 'solution', 'simply', 'can', 'not', 'react', 'instantaneously', 'to', 'make', 'up', 'for', 'russian', 'oil', '&', 'amp', ';', 'gas', 'export', '.']",155764
2022-03-05,"['hate', 'to', 'say', 'it', ',', 'but', 'we', 'need', 'to', 'increase', 'oil', '&', 'amp', ';', 'gas', 'output', 'immediately', '.', 'extraordinary', 'time', 'demand', 'extraordinary', 'measure', '.']",347095
2022-03-05,"['haha', 'sure', ':', ')']",3621
2022-03-04,"['ich', 'möchte', 'mich', 'recht', 'herzlich', 'bedanken', '.', 'die', 'zukunft', 'ist', 'sehr', 'spannend', '!', '🇩', '🇪', '🇩', '🇪']",10134
2022-03-04,"['you', 'will', 'be', 'in', 'the', 'future']",40900
2022-03-04,['!'],14769
2022-03-04,"['game', 'on']",11749
2022-03-04,"['almost', 'all', 'viasat', 'ukraine', 'user', 'terminal', 'be', 'render', 'permanently', 'unusable', 'by', 'a', 'russian', 'cyberattack', 'on', 'day', 'of', 'invasion', ',', 'so', '…', 'yes']",9109
2022-03-04,"['yes', ',', 'provide', 'no', 'metal', 'particles', 'in', 'paint']",8541
2022-03-03,"['place', 'light', 'camouflage', 'over', 'antenna', 'to', 'avoid', 'visual', 'detection']",19147
2022-03-03,"['turn', 'on', 'starlink', 'only', 'when', 'need', 'and', 'place', 'antenna', 'away', 'as', 'far', 'away', 'from', 'people', 'as', 'possible']",39451
2022-03-03,"['important', 'warning', ':', 'starlink', 'be', 'the', 'only', 'non-russian', 'communication', 'system', 'still', 'work', 'in', 'some', 'part', 'of', 'ukraine', ',', 'so', 'probability', 'of', 'be', 'target', 'be', 'high', '.', 'please', 'use', 'with', 'caution', '.']",358072
2022-03-03,"['in', 'class', 'action', 'lawsuit', ',', 'the', 'actual', 'plaintiff', 'be', 'always', 'the', 'class', 'action', 'law', 'firm', '.', 'they', 'just', 'find', 'someone', 'willing', 'to', 'serve', 'as', 'a', 'puppet', 'to', '“', 'represent', 'the', 'class', '”', '.']",12317
2022-03-03,"['updating', 'software', 'to', 'reduce', 'peak', 'power', 'consumption', ',', 'so', 'starlink', 'can', 'be', 'power', 'from', 'car', 'cigarette', 'lighter', '.', 'mobile', 'roam', 'enable', ',', 'so', 'phased', 'array', 'antenna', 'can', 'maintain', 'signal', 'while', 'on', 'move', 'vehicle', '.']",55353
2022-03-03,"['🇺', '🇸', '🇺', '🇸', 'american', 'broomstick', '🇺', '🇸', '🇺', '🇸']",74990
2022-03-03,"['yeah', ',', 'maybe', '98']",1980
2022-03-03,"['this', 'old', 'youtube', 'clip', 'help', 'explain', 'why', 'former', 'uaw', 'member', 'who', 'work', 'at', 'tesla', 'be', 'not', 'huge', 'fan', 'of', 'uaw']",3387
2022-03-03,['yes'],3950
2022-03-03,"['by', 'the', 'way', ',', 'tesla', 'factory', 'worker', 'compensation', 'be', 'the', 'highest', 'in', 'the', 'auto', 'industry']",5478
2022-03-03,"['our', 'real', 'challenge', 'be', 'bay', 'area', 'have', 'negative', 'unemployment', ',', 'so', 'if', 'we', 'don', '’', 't', 'treat', 'and', 'compensate', 'our', '(', 'awesome', ')', 'people', 'well', ',', 'they', 'have', 'many', 'other', 'offer', 'and', 'will', 'just', 'leave', '!', 'i', '’', 'd', 'like', 'hereby', 'to', 'invite', 'uaw', 'to', 'hold', 'a', 'union', 'vote', 'at', 'their', 'convenience', '.', 'tesla', 'will', 'do', 'nothing', 'to', 'stop', 'them', '.']",6840
2022-03-03,['🤣'],14492
2022-03-03,"['actually', ',', 'we', 'still', 'operate', 'our', 'california', 'factory', ',', 'which', 'be', 'the', 'largest', 'auto', 'plant', 'in', 'north', 'america', ',', 'at', 'full', 'capacity', 'and', 'be', 'consider', 'expand', 'it', 'significantly', '.', 'it', 'have', 'build', '2/3', 'of', 'all', 'electric', 'vehicle', 'in', 'north', 'america', ',', 'twice', 'as', 'much', 'as', 'all', 'other', 'carmaker', 'combine', '.']",53013
2022-03-03,"['ukraine', 'civilian', 'internet', 'be', 'experience', 'strange', 'outage', '–', 'bad', 'weather', 'perhaps', '?', '–', 'so', 'spacex', 'be', 'help', 'fix', 'it']",32276
2022-03-03,"['solar', 'area', 'will', 'need', 'to', 'be', 'higher', 'with', 'obscuration', ',', 'but', 'work', 'better', 'than', 'one', 'might', 'think']",7774
2022-03-02,"['solar', 'panel', '+', 'battery', 'pack', 'well', 'than', 'generator', ',', 'as', 'no', 'heat', 'signature', 'or', 'smoke', '&', 'amp', ';', 'doesn', '’', 't', 'run', 'out', 'of', 'fuel']",14236
2022-03-02,"['we', 'could', '’', 've', 'make', 'a', '600', 'mile', 'model', 's', '12', 'month', 'ago', ',', 'but', 'that', 'would', '’', 've', 'make', 'the', 'product', 'worse', 'imo', ',', 'as', '99.9', '%', 'of', 'time', 'you', '’', 'd', 'be', 'carry', 'unneeded', 'battery', 'mass', ',', 'which', 'make', 'acceleration', ',', 'handle', '&', 'amp', ';', 'efficiency', 'worse', '.', 'even', 'our', '400', '+', 'mile', 'range', 'car', 'be', 'more', 'than', 'almost', 'anyone', 'will', 'use', '.']",22215
2022-03-02,"['🤣', '🤣', 'that', 'be', 'me', 'tweet', 'from', 'when', 'someone', 'else', 'have', 'snatch', 'my', 'name', '.', 'i', 'be', 'actually', 'one', 'of', 'the', 'earliest', 'twitter', 'user', ',', 'but', 'drop', 'my', 'account', 'because', 'people', 'be', 'tweet', 'such', 'triviality', 'at', 'first', '.', 'convince', 'me', 'to', 'get', 'back', 'in', '.']",25779
2022-03-02,"['the', 'probability', 'of', 'tesla', 'die', 'in', '2008/2009', 'be', 'very', 'high', '.', 'we', 'close', 'our', 'financing', 'round', 'at', '6pm', 'on', 'dec', '24th', '–', 'the', 'last', 'working', 'hour', 'of', 'the', 'last', 'day', 'before', 'tesla', 'would', 'otherwise', 'bounce', 'payroll', '.']",5880
2022-03-02,"['self-driving', 'car', '&', 'amp', ';', 'useful', 'humanoid', 'robot', 'require', 'a', 'sophisticated', 'understanding', 'of', 'reality', '.', 'i', 'be', 'increasingly', 'convince', 'that', 'they', 'be', 'on', 'the', 'path', 'to', 'solve', 'agi', '.', 'should', 'agi', 'be', 'solve', '?', 'i', 'don', '’', 't', 'know', ',', 'but', 'humanity', 'be', 'move', 'rapidly', 'in', 'this', 'direction', 'whether', 'i', 'like', 'it', 'or', 'not', '.']",5430
2022-03-02,"['pretty', 'good', 'summary', ',', 'although', 'national', 'pride', 'be', 'underweighted', 'relative', 'to', 'economics', '.', 'latter', 'serve', 'former', ',', 'not', 'other', 'way', 'around', '.', 'the', 'foundational', 'issue', 'imo', ',', 'which', 'this', 'video', 'doesn', '’', 't', 'ignore', ',', 'be', 'low', 'birth', 'rate', '.', 'after', 'all', ',', 'what', 'good', 'be', 'land', 'with', 'no', 'people', '?']",8483
2022-03-02,['.'],9167
2022-03-02,"['saints', 'row', 'iv', 'be', 'sickkk']",3843
2022-03-02,"['saints', 'row']",7548
2022-03-02,"['well', ',', 'i', 'do', 'have', 'multiple', 'personality', 'disorder', ',', 'but', 'they', '’', 're', 'all', 'technically', 'in', 'the', 'same', 'head']",71546
2022-03-02,['investigating'],5121
2022-03-02,"['tesla', 'have', 'create', 'over', '50,000', 'us', 'job', 'build', 'electric', 'vehicle', '&', 'amp', ';', 'be', 'invest', 'more', 'than', 'double', 'gm', '+', 'ford', 'combine', '[', 'fyi', 'to', 'person', 'control', 'this', 'twitter', ']']",270836
2022-03-02,"['our', 'primary', 'challenge', 'be', 'affordability', '.', 'creating', 'an', 'expensive', 'truck', 'be', 'relatively', 'easy', '.', 'if', 'it', 'be', 'extremely', 'hard', 'to', 'do', 'so', 'for', 'tesla', ',', 'despite', 'our', 'much', 'greater', 'economy', 'of', 'scale', '&', 'amp', ';', 'better', 'technology', ',', 'then', 'it', 'be', 'damn', 'near', 'impossible', 'for', 'others', '.']",8803
2022-03-02,"['he', 'play', 'golf', 'a', 'lot']",2830
2022-03-02,"['saudi', 'arabia', 'own', '2/3', 'of', 'lucid', ',', 'so', 'inevitable']",4609
2022-03-02,"['their', 'negative', 'gross', 'margin', 'will', 'be', 'stagger']",7462
2022-03-02,"['coming', 'soon', ',', 'if', 'you', 'want', 'your', 'car', 'to', 'make', 'a', 'loud', 'farting', 'sound', 'from', 'the', 'external', 'speaker', ',', 'just', 'say', '“', 'fart', 'in', 'their', 'general', 'direction', '!', '”']",8115
2022-03-02,"['all', 'car', 'make', 'since', 'november', 'also', 'have', 'push', 'center', 'for', 'horn', '–', 'just', 'wait', 'on', 'firmware', 'update', '.', 'if', 'you', 'mash', 'right', 'side', 'of', 'yoke', 'with', 'your', 'palm', ',', 'horn', 'will', 'trigger', '.']",3198
2022-03-02,"['if', 'your', 'war', 'technology', 'level', 'be', 'far', 'higher', 'than', 'your', 'opponent', ',', 'tactic', 'don', '’', 't', 'matter', ':', 'source_not_found']",7064
2022-03-02,"['swipe', 'down', 'on', 'navigate', 'button', 'to', 'navigate', 'home', 'or', 'to', 'work', 'if', 'at', 'home']",3977
2022-03-01,"['depends', 'on', 'what', 'issue', 'we', 'see', 'that', 'be', 'unique', 'to', 'canada', '.', 'if', 'thing', 'be', 'look', 'good', ',', 'then', 'we', 'can', 'lower', 'the', 'safety', 'score', 'threshold', '.']",9916
2022-03-01,"['you', 'be', 'most', 'welcome']",249466
2022-02-27,"['starlink', 'service', 'be', 'now', 'active', 'in', 'ukraine', '.', 'more', 'terminal', 'en', 'route', '.']",830582
2022-02-26,"['good', 'thread']",16995
2022-02-26,['yes'],23134
2022-02-26,[],70253
2022-02-26,"['would', 'be', 'a', 'good', 'move', '.', 'needs', 'to', 'include', 'put', 'option', '&', 'amp', ';', 'synthetic', 'short', '.']",16035
2022-02-25,"['successful', 'starlink', 'deploy']",36880
2022-02-25,"['we', '’', 've', 'have', 'about', '60', 'or', 'so', 'car', 'test', 'internally', 'in', 'canada', '.', 'hoping', 'to', 'go', 'wider', 'this', 'weekend', '.']",9473
2022-02-25,"['starlink', 'be', 'a', 'little', 'patchy', 'to', 'tonga', 'right', 'now', ',', 'but', 'will', 'improve', 'dramatically', 'as', 'laser', 'inter-satellite', 'link', 'activate']",7137
2022-02-25,['yes'],10004
2022-02-25,['🤣'],3799
2022-02-25,"['lidar', 'be', 'a', 'seductive', 'local', 'maximum', '.', 'spacex', 'design', '&', 'amp', ';', 'build', 'them', 'to', 'dock', 'with', 'iss', '.', 'however', ',', 'the', 'road', 'system', 'be', 'design', 'to', 'work', 'with', 'biological', 'neural', 'net', '&', 'amp', ';', 'eye', ',', 'so', 'a', 'general', 'solution', 'to', 'self-driving', 'necessarily', 'will', 'require', 'silicon', 'neural', 'net', '&', 'amp', ';', 'camera', '.', 'real-world', 'ai', '.']",6544
2022-02-25,"['protagonists', 'create', 'over', 'half', 'a', 'century', 'ago', 'don', '’', 't', 'count']",3637
2022-02-25,"['signal', 'be', 'the', 'least', 'insecure', 'messaging', 'service']",4065
2022-02-25,"['hollywood', 'refuse', 'to', 'write', 'even', 'one', 'story', 'about', 'an', 'actual', 'company', 'startup', 'where', 'the', 'ceo', 'isn', '’', 't', 'a', 'dweeb', 'and', '/', 'or', 'evil']",10935
2022-02-25,"['just', 'imessage', '&', 'amp', ';', 'signal']",4083
2022-02-25,"['me', 'too']",4212
2022-02-25,"['actual', 'question', ',', 'not', 'rhetorical']",2164
2022-02-25,"['are', 'you', 'sure', 'signal', 'be', 'secure', '?']",3461
2022-02-25,['🤣'],12508
2022-02-23,"['i', 'didn', '’', 't', 'start', 'the', 'fight', ',', 'but', 'i', 'will', 'finish', 'it', '.']",33279
2022-02-23,"['building', 'a', 'case', 'be', 'exactly', 'what', 'i', '’', 've', 'be', 'do']",32043
2022-02-23,['exactly'],5596
2022-02-23,"['would', 'be', 'cool', 'if', 'we', 'be', 'back', 'up', 'somehow']",9105
2022-02-23,['yeah'],8201
2022-02-23,"['yeah', ',', 'definitely', 'don', '’', 't', 'use', 'c', 'unless', 'optimize', 'for', 'hardware', 'performance', '!']",3502
2022-02-23,"['i', '’', 'm', 'a', 'fan', 'of', 'rust', '.', 'clearly', 'scale', 'well', ',', 'give', 'that', 'discord', 'use', 'it', '.', 'for', 'max', 'performance', ',', 'however', ',', 'nothing', 'beat', 'tight', 'c', 'with', 'a', 'customized', 'compiler', 'on', 'specialized', 'hardware', '.', 'important', 'for', 'max', 'frame', 'rate', 'on', 'vehicle', 'inference', 'computer', '.', 'otherwise', ',', 'we', 'mostly', 'use', 'c', '+', '+', '&', 'amp', ';', 'python', '.']",10989
2022-02-23,"['while', 'it', 'be', 'tempt', 'to', 'focus', 'on', 'one', 'of', 'those', 'arena', 'as', 'the', '“', 'hard', 'one', '”', ',', 'in', 'fact', 'they', 'be', 'all', 'difficult', '&', 'amp', ';', 'important', '.', 'tight', 'c', '&', 'amp', ';', 'custom', 'compiler', 'too', '.', 'an', 'inference', 'computer', 'optimize', 'for', 'energy', 'efficiency', ',', 'reliability', '&', 'amp', ';', 'long', 'life', 'be', 'also', 'critical', '.', 'can', '’', 't', 'just', 'jam', 'gpus', 'in', 'the', 'trunk', '.']",3343
2022-02-23,['definitely'],2324
2022-02-23,"['a', 'general', 'solution', 'to', 'self-driving', '(', 'essentially', ',', 'real-world', 'ai', ')', 'require', 'write', 'extremely', 'difficult', 'software', 'in', 'the', 'arena', 'of', 'training', ',', 'inference', ',', 'control', ',', 'analytical', 'tool', ',', 'data', 'management', ',', 'hardware', 'optimization', '&', 'amp', ';', 'simulation', '.', 'one', 'of', 'the', 'hardest', 'technology', 'problem', 'that', 'exist', '.']",7605
2022-02-23,"['compilers', 'can', 'be', 'way', 'well', 'too', '.', 'not', 'enough', 'effort', 'spend', 'there', '.']",2886
2022-02-23,['💯'],4162
2022-02-23,[],205929
2022-02-23,"['sorry', '!']",1250
2022-02-23,['💯'],2442
2022-02-23,"['we', '’', 're', 'work', 'through', 'the', 'general', 'case', 'of', 'make', 'steam', 'game', 'work', 'on', 'a', 'tesla', 'v', 'specific', 'title', '.', 'former', 'be', 'obviously', 'where', 'we', 'should', 'be', 'long-term', '.']",2964
2022-02-23,"['yes', '.', 'this', 'be', 'an', 'advantage', 'of', 'iron', 'cathode', 'lithium', 'battery', '.']",13242
2022-02-23,"['night', 'city', 'have', 'beautiful', 'art']",9507
2022-02-23,"['great', 'game']",18689
2022-02-22,"['but', '69', '%', 'of', 'statistic', 'be', 'false']",39609
2022-02-22,['🤣'],3250
2022-02-22,"['norway', 'be', 'awesome', '!', '🇳', '🇴']",12446
2022-02-22,"['small', 'change', 'usually', 'affect', 'production', 'for', 'less', 'than', 'an', 'hour', ',', 'as', 'they', '’', 're', 'apply', 'to', 'a', 'few', 'station', 'during', 'break', '.', 'big', 'change', 'may', 'impact', 'output', 'for', 'a', 'day', 'or', 'two', '.', 'reversing', 'out', 'big', 'change', 'or', 'unexpected', 'part', 'shortage', 'be', 'what', 'impact', 'several', 'day', '.']",3207
2022-02-22,"['sometimes', '20', 'small', 'change', 'in', 'a', 'single', 'week']",6096
2022-02-22,"['switching', 'to', 'renewables', 'with', 'battery', 'would', 'avoid', 'blackout', '.', 'batteries', 'be', 'essential', ',', 'due', 'to', 'the', 'intermittent', 'nature', 'of', 'renewables', '.']",9296
2022-02-22,"['we', 'must', 'fight', 'for', 'it', 'to', 'be', 'better']",2170
2022-02-22,"['this', 'be', 'just', 'peel', 'back', 'the', 'first', 'layer', 'of', 'the', 'corruption', 'onion', '.', 'stay', 'tune', '…']",18771
2022-02-22,"['why', 'many', 'come', 'to', 'america']",1974
2022-02-22,['beautiful'],6701
2022-02-22,['yes'],3134
2022-02-22,"['v11', 'be', '💥']",5498
2022-02-22,['tuesday'],2210
2022-02-22,['yeah'],1693
2022-02-22,"['tau', '&', 'gt', ';', 'pi']",46515
2022-02-22,['ℏ'],125847
2022-02-22,"['!', '!']",3286
2022-02-22,['!'],2655
2022-02-22,"['in', 'earth', 'year']",12646
2022-02-22,"['it', 'be', 'take', 'longer', 'than', 'expect', 'to', 'make', 'the', 'upper', 'stage', 'not', 'expendable', '(', 'sigh', ')']",7735
2022-02-22,"['instead', 'of', '“', 'research', 'suggest', '”', ',', 'i', 'suggest', '“', 'warlock', 'say', '”']",1990
2022-02-22,"['…', 'a', 'river']",4496
2022-02-22,['😮'],3476
2022-02-22,['🤣'],5945
2022-02-22,['🤣'],1545
2022-02-22,"['m', 'night', 'should', 'do', 'a', 'horror', 'movie', 'about', 'this', '–', 'it', 'would', 'resonate']",48397
2022-02-22,"['entertainment', 'be', 'become', 'a', 'username', '/', 'password', '/', '2fa', 'nightmare']",215375
2022-02-21,"['sounds', 'good', ',', 'we', 'will', 'send', 'one', 'over']",4443
2022-02-21,"['that', 'would', 'be', 'great']",2032
2022-02-21,['🤣'],4312
2022-02-21,"['maybe', 'near', 'bro', 'airport', ',', 'since', 'that', 'serve', 'both', 'community', '?']",4168
2022-02-21,"['if', 'south', 'padre', 'and', '/', 'or', 'brownsville', 'would', 'like', 'a', 'starship', 'prototype', ',', 'we', 'can', 'send', 'one', 'over']",9423
2022-02-21,"['i', '’', 'm', 'pretty', 'sure', 'i', '’', 've', 'pay', 'the', 'most', 'tax', 'of', 'any', 'individual', 'ever', 'to', 'california', ',', 'but', 'it', 'isn', '’', 't', 'obvious', 'what', 'be', 'do', 'with', 'the', 'money']",5512
2022-02-21,"['rather', 'than', 'correct', 'itself', ',', 'the', 'lower', 'birth', 'rate', 'trend', 'appear', 'to', 'be', 'accelerate']",2256
2022-02-21,"['tesla', 'owner', 'in', 'the', 'greater', 'giga', 'texas', 'area', 'will', 'get', 'priority', ',', 'so', 'yes']",8603
2022-02-21,"['single', 'biggest', 'threat', 'to', 'future', 'of', 'civilization', 'imo']",2920
2022-02-21,['ok'],8368
2022-02-21,['🤣'],18898
2022-02-21,"['they', 'will', 'be', 'fine']",6990
2022-02-21,"['the', 'only', 'reason', 'i', 'didn', '’', 't', 'pay', 'federal', 'tax', 'in', '2018', 'be', 'because', 'i', '*', 'overpaid', '*', 'in', '2017', '!', 'since', 'they', 'steal', 'my', 'tax', 'record', ',', 'they', 'actually', 'know', 'that', '.']",5906
2022-02-21,['💯'],20154
2022-02-21,"['hypocritical', 'megadouche', '!']",23507
2022-02-21,"['will', 'visit', 'irs', 'next', 'time', 'i', '’', 'm', 'in', 'dc', 'just', 'to', 'say', 'hi', ',', 'since', 'i', 'pay', 'the', 'most', 'tax', 'ever', 'in', 'history', 'for', 'an', 'individual', 'last', 'year', '.', 'maybe', 'i', 'can', 'have', 'a', 'cookie', 'or', 'something', '…']",98071
2022-02-20,['true'],2455
2022-02-20,"['seriously', '.', 'how', 'long', 'must', 'this', 'go', 'on', '?']",13512
2022-02-20,"['depends', 'mostly', 'on', 'faa', 'certification', ',', 'but', 'hopefully', 'within', '6', 'month', '.', 'we', '’', 're', 'test', 'on', 'gulfstreams', 'to', 'debug', 'issue', ',', 'but', 'deployment', 'priority', 'be', 'commercial', 'airliner', '.']",2693
2022-02-20,['cybertruck'],3460
2022-02-20,"['yes', ',', 'in', 'the', 'air']",2359
2022-02-20,['probably'],4310
2022-02-20,"['i', 'think', 'it', 'will', 'reach', '2']",89468
2022-02-20,"['i', '’', 'm', 'drop', 'a', 'new', 'album']",109398
2022-02-20,[],364010
2022-02-19,"['we', 'have', 'a', 'very', 'talented', 'team']",24970
2022-02-19,['teamhumanity'],3591
2022-02-19,"['i', 'wish', 'i', 'could', 'help', '.', 'at', 'this', 'point', ',', 'it', 'seem', 'that', 'vote', 'at', 'the', 'next', 'election', 'be', 'the', 'remedy', '.']",25145
2022-02-19,"['actually', ',', 'april', '7th']",4755
2022-02-19,"['spacex', '’', 's', 'goal', 'be', 'to', 'make', 'life', 'multiplanetary', ',', 'whereas', 'their', 'goal', 'be', 'to', 'put', 'a', 'handful', 'of', 'satellite', 'in', 'orbit']",5800
2022-02-19,"['are', 'they', 'even', 'try', '?']",6075
2022-02-19,['yes'],3445
2022-02-19,['yes'],2315
2022-02-19,"['april', '1st']",4192
2022-02-19,"['and', ',', 'of', 'course', ',', 'you', 'can', 'pay', 'in', 'ðoge']",14201
2022-02-19,"['and', 'futuristic', 'diner', '/', 'drive-in', 'theater', 'plan', 'for', 'hollywood', 'area', '!']",11300
2022-02-19,['indeed'],6175
2022-02-19,"['lucky', 'bastard', ',', 'we', 'be', '!']",20623
2022-02-19,"['we', 'be', 'a', 'mobile', 'cell', 'colony']",9355
2022-02-19,"['so', 'amazing', 'that', 'we', 'decompress', 'from', 'a', 'single', 'cell', 'to', 'over', '30', 'trillion', 'cell']",192002
2022-02-18,['🤣'],2124
2022-02-18,['…'],19178
2022-02-18,['absolutely'],7628
2022-02-18,"['pretty', 'much', '🤣', '🤣']",53860
2022-02-18,"['plaid', 'model', 's', '&', 'amp', ';', 'x', 'be', 'sublime']",6032
2022-02-18,"['product', '&', 'gt', ';', 'marketing']",12019
2022-02-18,['💔'],28798
2022-02-18,"['an', 'evolutionary', 'asymmetry', 'helpful', 'to', 'survival', ',', 'but', 'counterproductive', 'when', 'survival', 'be', 'not', 'at', 'stake']",84523
2022-02-17,"['reasons', 'to', 'hate', 'be', 'remember', 'well', 'than', 'reason', 'to', 'love']",254949
2022-02-17,"['for', 'an', 'in-depth', 'explanation', ',', 'read']",3434
2022-02-17,"['high', 'pain', 'threshold']",16672
2022-02-17,"['model', '3', 'be', 'literally', 'the', 'most', 'make', 'in', 'america', 'car', 'in', '–', 'well', 'of', 'course', '–', 'america']",30830
2022-02-17,"['i', 'be', 'at', 'a', 'lunch', 'with', 'munger', 'in', '2009', 'where', 'he', 'tell', 'the', 'whole', 'table', 'all', 'the', 'way', 'tesla', 'would', 'fail', '.', 'made', 'me', 'quite', 'sad', ',', 'but', 'i', 'tell', 'him', 'i', 'agree', 'with', 'all', 'those', 'reason', '&', 'amp', ';', 'that', 'we', 'would', 'probably', 'die', ',', 'but', 'it', 'be', 'worth', 'try', 'anyway', '.']",124666
2022-02-17,"['some', 'carmaker', 'be', 'try', 'hard']",4867
2022-02-17,"['[', 'ahem', ']']",38016
2022-02-17,['ok'],2551
2022-02-17,"['no', 'way', '🙄']",10234
2022-02-16,['🤔'],5077
2022-02-16,"['agreed', '.', 'this', 'have', 'be', 'break', 'for', 'a', 'long', 'time', '.']",19419
2022-02-15,"['this', 'will', 'be', 'real', 'in', 'our', 'lifetime']",61526
2022-02-15,"['starship', 'to', 'mars', 'simulation']",72479
2022-02-15,"['election', 'time', 'will', 'be', 'interesting']",13475
2022-02-15,"['announcements', 'come', 'soon']",4082
2022-02-15,"['yes', ',', 'but', 'more', 'ground', 'station', '&', 'amp', ';', 'improve', 'packet', 'rout', 'will', 'make', 'a', 'bigger', 'difference']",6205
2022-02-15,"['system', 'be', 'work', 'well', 'in', 'australia', '&', 'amp', ';', 'new', 'zealand']",1844
2022-02-15,"['over', '250k', 'starlink', 'user', 'terminal']",134326
2022-02-14,"['destacking', 'starship']",78782
2022-02-14,"['wow', ',', 'that', '’', 's', 'a', 'lot', 'of', 'podcasts', '!', 'ok', ',', 'i', 'will', 'do', 'one', '.', 'maybe', 'we', 'could', 'combine', 'with', 'dave', 'lee', 'and', 'a', 'few', 'others', '.']",47199
2022-02-14,['🤣'],17890
2022-02-14,['😉'],5563
2022-02-14,"['tim', 'be', 'great']",7192
2022-02-14,['great'],6504
2022-02-14,"['so', 'many', 'layer', 'with', 'tesla', 'fsd', 'ai', '!']",3970
2022-02-13,"['♥', '️']",10398
2022-02-13,"['the', 'pledge', 'be', 'good', 'no', 'matter', 'what']",4240
2022-02-13,"['moving', 'to', '33', 'engine', 'on', 'next', 'booster']",10959
2022-02-13,['💦'],42837
2022-02-13,"['ancient', 'time']",10928
2022-02-13,"['the', 'fun', 'police', 'make', 'us', 'do', 'it', '(', 'sigh', ')']",5087
2022-02-13,"['now', 'tesla', 'be', 'worth', 'a', 'trilly', 'willy', '!']",15050
2022-02-13,"['yup', ',', 'we', 'need', 'to', 'do', 'that']",11445
2022-02-13,"['high', 'standard', '!']",46059
2022-02-12,"['that', 'be', 'a', 'tough', 'one', '.', 'new', 'model', 'y', 'structural', 'pack', 'be', 'next-level', 'though', '.']",9336
